ozone,ozoneP,pm,pmP,diesel,dieselP,pest,pestP,traffic,trafficP,drink,drinkP,lead,leadP,haz,hazP,iwb,iwbP,swis,swisP,Pollution,PollutionScore,PollutionP,asthma,asthmaP,lbw,lbwP,cvd,cvdP,edu,eduP,pov,povP,unemp,unempP,housingB,housingBP
0.06236471,88.69943995,7.18345099,7.666459241,0.014618709,5.413814561,0,0,294.6087381,7.975,445.4295737,53.54065193,7.573534125,2.344045369,0.125,21.95896757,0,0,0,0,21.70736713,2.650465215,4.51773491,48.08,53.63908275,6.73,87.01565307,14.72,64.69341974,9,38.12958745,11.8,14.27135678,3.3,21.1087975,6.7,3.764258555
0.06236471,88.69943995,8.006411157,13.46608587,0.132889859,46.63347853,0,0,1185.658464,68.1875,289.7986393,20.44461097,69.48454942,78.42470069,0.125,21.95896757,0,0,1,35.71592211,38.37252887,4.685278153,38.54387057,113.05,95.25174477,6.95,89.36361304,21.28,91.71236291,43.9,92.74867122,68.5,96.80904523,7.5,71.66840187,39.6,98.49176172
0.06236471,88.69943995,7.689188195,10.88985688,0.184142222,59.10392035,0,0,1208.975748,69.05,289.7986393,20.44461097,58.00051408,62.97416509,0.025,3.639973527,0,0,3.25,64.74226804,38.55558219,4.707628927,39.02924704,90.38,89.78065803,6.8,87.68283295,17.51,78.31505484,43.4,92.40698557,84.8,99.7361809,8,75.3774076,47.5,99.65779468
0.06236471,88.69943995,7.790454775,11.63658992,0.208563302,63.65899191,0,0,614.0491316,29.4,289.7986393,20.44461097,52.26004268,54.73219912,0.11,19.24553276,0,0,2.2,54.84536082,35.55264529,4.340970929,30.4791537,125.16,96.59770688,8.77,98.40903259,23.3,95.65054835,38.4,88.71171855,78,99.18341709,15.3,97.07183758,40.6,98.78326996
0.06236471,88.69943995,7.662319503,10.67828251,0.043637795,15.59427505,0,0,518.7873189,22.3875,289.7986393,20.44461097,83.97586072,92.61499685,0.05,7.346128392,0,0,0,0,31.94052545,3.899931814,21.82949596,116.62,95.63808574,6.23,79.40723634,21.82,93.27018943,38.7,88.97747406,54.3,86.38190955,15,96.81155648,29.6,89.83523447
0.06236471,88.69943995,7.517740005,9.719975109,0.135020197,47.23086497,0,0,657.7226195,32.775,289.7986393,20.44461097,65.49415947,73.54757404,0.11,19.24553276,0,0,0.5,22.08476518,36.16540658,4.41578896,32.28375856,125.16,96.59770688,5.77,70.36181678,23.3,95.65054835,38.3,88.57251329,59.2,91.13065327,,,24.7,79.30291508
0.06236471,88.69943995,7.60981225,10.34225264,0.101833733,37.87181083,0,0,1779.73021,83.475,543.9529615,64.16885225,28.44006441,22.12980466,0.125,21.95896757,0,0,12,93.63115693,43.80716552,5.348846209,53.50342253,51.5,58.48703888,4.57,40.46702592,15.94,71.16151545,13.3,51.46798279,39.3,68.00251256,6.7,64.51067153,21.1,67.26235741
0.06236471,88.69943995,7.848584062,12.07218419,0.030893637,10.90230243,0,0,604.7889764,28.775,289.7986393,20.44461097,37.58567987,33.85003151,0.2,35.6187955,0,0,0,0,26.31972958,3.213633754,10.80273802,125.16,96.59770688,6.14,77.94457275,23.3,95.65054835,25.7,74.41154138,44.3,75.11306533,8.1,76.05413847,26.4,83.49809886
0.04863521,56.96328563,12.18460314,88.00248911,0.699499373,95.37025513,0,0,3107.507264,96.3875,676.7846239,74.47233671,87.48909607,95.09766856,1.4,89.70218398,7,66.73666527,0.5,22.08476518,67.812152,8.27985029,97.38643435,60.62,69.70338983,5.32,60.27713626,16.34,73.03090728,53.5,97.83599089,60.1,91.6959799,8.8,80.38781884,29.5,89.69581749
0.04978792,60.65961419,12.15059385,87.05662726,0.407333191,85.2520224,0,0,589.3932303,27.5125,678.3670269,75.13425752,92.70022994,98.48771267,0.21,37.68365321,0,0,1.5,42.31386025,49.7549977,6.075075337,69.68263846,72.44,80.2218345,4.95,51.01360021,16.96,75.89730808,44.5,93.22956214,51.8,83.86934673,6.3,60.56741281,28.9,88.65652725
0.04939042,59.68886123,12.23883919,89.11014312,0.198875196,61.89172371,0,0,899.942935,51.525,677.0142643,74.8345198,92.89939298,98.60113422,0.445,65.17538054,0,0,0,0,49.31207417,6.020994462,68.67454885,72.44,80.2218345,3.94,25.21170131,16.96,75.89730808,47.8,95.25436598,52.5,84.77386935,8.9,81.01249349,19.8,61.9391635
0.04939042,59.68886123,12.19393725,88.16428127,0.617403623,93.39141257,0,0,677.5601105,34.3625,678.3670269,75.13425752,93.11314668,98.71455577,0.195,32.03176704,0,0,0.4,14.43298969,49.59078204,6.055024637,69.38394524,72.44,80.2218345,5.72,69.34821658,16.96,75.89730808,54.9,98.27891673,55.8,87.93969849,7.8,74.10203019,18.5,56.4765526
0.04978792,60.65961419,12.18849049,88.07716241,0.157643727,53.04293715,0.013724067,13.86206897,687.9463432,35.125,678.3670269,75.13425752,94.07046965,99.16824197,0.105,16.8762409,0,0,0.25,11.59221077,44.48349819,5.431426294,55.32047293,66.24,75.610668,4.56,40.10777521,15.68,70.00249252,56.5,98.64591243,53.9,85.92964824,6.3,60.56741281,15.9,43.28263625
0.04939042,59.68886123,12.27012997,89.39639079,0.76515924,96.31611699,0,0,1842.854967,84.6375,673.5048081,74.19757712,91.79937749,97.99621928,0.485,68.06088683,0,0,0,0,57.23748177,6.988685155,86.54635968,72.44,80.2218345,6.49,83.5001283,16.96,75.89730808,44.5,93.22956214,40.8,70.33919598,10.4,87.6887038,33,94.47401774
0.04978792,60.65961419,12.20456374,88.35096453,0.334286486,79.77598009,0,0,635.4668114,31.1125,672.1883375,74.04770826,93.7295381,99.04221802,0.42,63.07081403,0,0,0.35,13.01260023,53.16856573,6.491871315,78.53142502,67.47,76.69491525,6.25,79.72799589,15.96,71.34845464,37.9,88.20551759,44.4,75.30150754,6.9,66.60593441,24,77.21166033
0.04939042,59.68886123,12.24148594,89.14747978,0.524493079,90.82762912,0,0,467.8985248,18.4,671.3363559,73.8478831,95.41743267,99.53371141,0.385,59.78821972,0,0,0.1,2.520045819,54.37235297,6.638853498,81.07031736,72.44,80.2218345,5.14,56.12009238,16.96,75.89730808,46.5,94.53302961,47.1,78.63065327,4.9,43.0895367,27.9,86.5652725
0.06718273,97.00062228,10.94210448,54.41194773,0.119037006,43.13627878,0.003182561,8.206896552,2144.811387,89.1,726.638249,83.12726364,13.25404858,6.112161311,0.12,20.31767042,3,33.15833683,0,0,40.92387844,4.996797429,45.52582452,51.44,58.3998006,3.23,11.81678214,13.37,56.51794616,8.9,37.64869653,4.7,1.319095477,7.6,72.52732952,14.2,34.24588086
0.05219839,66.80771624,12.01942238,79.42750467,0.132965817,46.67081518,0,0,499.8761537,20.925,777.5206764,87.24865742,43.55237787,42.33144297,0.23,40.13236267,0,0,4,70.42382589,47.28175737,5.773093183,62.97448662,22.19,12.03888335,4.71,44.21349756,6.16,4.075274177,18.7,62.47785371,27.8,50.23869347,,,24,77.21166033
0.060311,82.47666459,11.32227028,58.17050404,0.232582206,67.54200373,0,0,1056.229026,61.525,726.638249,83.12726364,40.48856329,37.84499055,0.385,59.78821972,4,43.78412432,6.5,81.19129439,52.76621846,6.442744793,77.52333541,40.68,42.5224327,5.62,67.3723377,8.91,20.33898305,21.3,66.93242217,29,52.26130653,2.7,13.1832379,17.1,49.72116603
0.05168937,65.68761668,12.08534153,83.434972,0.172062385,56.80149347,0.416563011,36.24137931,3558.993484,97.875,748.7049952,85.36280754,80.02113088,89.27536232,0.395,60.22501655,0,0,0,0,58.31741683,7.120545011,88.53764779,25.5,17.43519442,4.89,49.28149859,7.07,7.938683948,21,66.46418628,24.6,43.73115578,8.3,77.09526288,18,54.06844106
0.06236471,88.69943995,11.95381392,75.96764157,0.273086866,73.51586808,0,0,449.7930925,17.3875,473.3792684,57.36230798,62.98918019,69.9936988,0.885,83.17670417,2,23.87652247,2.75,60.52691867,58.15788231,7.101065878,88.12694462,42.43,45.2891326,4.75,45.34257121,9.9,29.05034895,11.4,46.50721336,28.6,51.57035176,7,67.47787611,15.5,41.38149556
0.06133785,84.57996266,11.463617,60.21157436,0.038117237,13.70255134,0.013007221,13.5862069,285.8990519,7.5625,727.2834856,83.15224179,65.3912157,73.43415249,0.125,21.95896757,0,0,0.2,9.667812142,39.37400327,4.807557979,41.15743622,36.14,35.16949153,5.91,73.3256351,8.66,18.39481555,4.5,18.80536573,5.4,1.984924623,5.2,46.99375325,11.7,21.57160963
0.05846283,78.00871189,12.02474883,79.71375233,0.055238274,20.12445551,0.072841152,23.4137931,1058.222752,61.675,821.0835388,95.27913076,62.39642331,69.01071204,0.2,35.6187955,8,72.15455691,1,35.71592211,56.06084157,6.845017621,84.51773491,45.69,49.95014955,5.41,62.39414935,10.1,30.74526421,34.8,85.07972665,46,77.4120603,3.6,25.23425299,28.1,86.98352345
0.05219839,66.80771624,11.88787151,72.66957063,0.020188453,7.243310516,0,0,902.1999654,51.6625,802.2177533,93.81790933,28.21479923,21.77693762,0.025,3.639973527,0,0,0,0,34.69500355,4.236253042,28.23895457,40.76,42.64705882,2.98,8.929946112,11.09,38.57178465,8.5,36.18071374,16.3,25.25125628,4,30.88235294,17.5,51.77439797
0.05679963,75.12134412,12.02600668,79.78842564,0.621679297,93.56565028,1.454533973,45.13793103,4410.033774,99.2875,823.6981055,95.46646684,78.21467371,87.68746062,0.605,74.90403706,3,33.15833683,1.75,43.94043528,76.19486145,9.303377449,99.70130678,64.73,74.02791625,4.44,37.01565307,14.4,62.83649053,38.9,89.14198937,51.8,83.86934673,6.8,65.62988027,32,93.25728771
0.06350576,91.05164904,11.43961966,59.87554449,0.163852762,54.67330429,0,0,1676.067303,81.5125,726.638249,83.12726364,72.72376032,82.11720227,1.2,87.82263402,0,0,16.55,96.83848797,66.01168757,8.06001394,96.565028,69.64,78.16550349,6.52,83.84654863,18.32,81.9666002,41.8,91.26803341,40.1,69.34673367,6.8,65.62988027,36,96.83143219
0.06236471,88.69943995,11.52566258,61.36901058,0.138883617,48.35096453,0,0,1034.494912,60.225,726.638249,83.12726364,62.75684333,69.59042218,0.93,84.03706155,0,0,3.5,66.68957617,61.72848842,7.537036175,92.9807094,79.39,84.67098704,7.07,90.59532974,21.48,92.3105683,35.1,85.39610225,59.9,91.55778894,9.8,85.48932847,41.1,98.96070976
0.06236471,88.69943995,11.5297162,61.51835719,0.171431693,56.63970131,0,0,670.9746195,33.7875,726.638249,83.12726364,84.1855872,92.77882798,3.3,96.63798809,0,0,2.7,60.11454754,61.10299865,7.460663999,92.2464219,59.96,68.94317049,5.42,62.61226585,12.69,52.00648056,40.7,90.45811187,59.6,91.45728643,2.4,9.721499219,42,99.1634981
0.06236471,88.69943995,11.51838156,61.18232732,0.241573416,68.93590541,0,0,792.5627615,43.6875,726.638249,83.12726364,68.44088695,77.0510397,2.935,95.90999338,0,0,3,63.66552119,62.84459043,7.673312009,94.01369011,79.39,84.67098704,7.14,91.27534001,21.48,92.3105683,37.1,87.370286,44.8,75.84170854,6,57.24882874,32,93.25728771
0.06236471,88.69943995,11.5297162,61.51835719,0.376450109,83.21095208,0,0,566.055855,25.975,726.638249,83.12726364,85.79378131,93.95085066,1.025,85.36068829,0,0,0.5,22.08476518,60.01558315,7.327890782,90.92719353,61.75,71.17397807,6.54,84.02617398,12.84,52.95363908,40.3,90.21766641,44.6,75.51507538,7.4,70.90057262,37,97.41444867
0.06133785,84.57996266,11.5211534,61.25700062,0.098032118,36.63970131,0,0,997.0578095,57.65,726.638249,83.12726364,78.40185792,87.85129175,0.95,84.48709464,0,0,3.5,66.68957617,60.50547805,7.387706851,91.59925327,72.66,80.33399801,4.72,44.47010521,20.57,89.13260219,37.6,87.87648697,45,76.10552764,4.2,33.57626236,30.5,91.28010139
0.06133785,84.57996266,11.5211534,61.25700062,0.142300981,49.23459863,0,0,1170.013836,67.4375,726.638249,83.12726364,73.70472851,83.30182735,0.795,81.15155526,0,0,2,52.89805269,62.04703958,7.575931208,93.29184816,59.39,68.45712861,4.82,47.39543238,16.35,73.10568295,38.6,88.83826879,62.6,93.3919598,3.6,25.23425299,32.5,93.89100127
0.06236471,88.69943995,11.5211534,61.25700062,0.103077301,38.3322962,0,0,1099.925192,63.9875,726.638249,83.12726364,68.02526091,76.57214871,0.36,57.45863666,0,0,1.5,42.31386025,57.20704989,6.984969428,86.47168637,54.18,61.78963111,4.22,31.66538363,14.94,65.93968096,36.2,86.4717793,51.8,83.86934673,8.8,80.38781884,36,96.83143219
0.06236471,88.69943995,11.57827864,62.77535781,0.070923203,26.32233976,0,0,1034.154566,60.2125,726.638249,83.12726364,71.18283518,80.49149338,0.26,44.72534745,4,43.78412432,0,0,51.13341019,6.243379227,73.1051649,51.63,58.58673978,4.19,31.07518604,15.16,67.2108674,23.8,71.08327006,49.6,81.20603015,12.5,93.29776158,21.9,70.22813688
0.06236471,88.69943995,11.52481034,61.34411948,0.292124093,75.45737399,0,0,2529.147605,92.875,726.638249,83.12726364,66.75646545,75.08506616,0.51,70.07279947,4,43.78412432,2,52.89805269,67.76861924,8.274534948,97.36154325,48.94,55.07228315,5.61,67.16705158,13.53,57.53988036,18.8,62.68033409,45.6,76.98492462,7.3,69.9765747,30.1,90.67173638
0.06236471,88.69943995,11.56904887,62.6011201,0.223581492,66.0360921,0,0,1078.155377,62.8375,726.638249,83.12726364,69.87514421,78.99180844,0.555,72.70681668,4,43.78412432,1,35.71592211,62.97039229,7.688672391,94.11325451,67.5,76.73230309,5.95,74.22376187,18.57,82.90129611,27.4,76.7906859,44.7,75.7160804,10.1,86.75169183,36.9,97.33840304
0.06236471,88.69943995,11.59401635,63.16116988,0.198276618,61.717486,0,0,1125.454334,65.325,726.638249,83.12726364,66.48967825,74.66918715,0.58,73.60688286,4,43.78412432,0.2,9.667812142,61.01020232,7.449333585,92.13441195,49.57,55.93220339,4.83,47.58788812,13.58,57.8888335,28.3,77.99291319,43.8,74.45979899,5,44.35190005,38.1,97.84537389
0.06236471,88.69943995,11.52590949,61.38145613,0.196004598,61.23210952,0.007960467,11.65517241,2463.045038,92.275,726.638249,83.12726364,45.36359266,44.82671708,0.315,51.8861681,0,0,2.5,59.17525773,62.0216578,7.572832098,93.26695706,59.57,68.63160518,9.34,99.05055171,16.34,73.03090728,22.6,69.37484181,34.3,60.61557789,4.6,39.21134826,29.8,90.24081115
0.06236471,88.69943995,6.708034531,5.687616677,0.060279592,22.07840697,1.710145908,46.4137931,195.5904286,3.9875,616.0355799,69.26439366,57.30045507,61.95337114,0.9,83.40172071,0,0,15.2,96.21993127,51.50875602,6.289208879,74.25015557,146.66,98.71635095,8.85,98.55016679,22.35,94.01794616,21.5,67.29941787,52.4,84.69849246,5.9,56.19469027,14.8,37.47782003
0.05763123,76.93839452,11.73519514,67.39265713,0.040416218,14.57373989,0,0,288.1463138,7.6625,685.6342137,76.04595979,68.47424102,77.08884688,0.05,7.346128392,6,58.69382612,1,35.71592211,41.38205019,5.052740109,46.95706285,27.67,21.29860419,6.84,88.23453939,14.74,64.78065803,2.3,7.403189066,10.3,10.90452261,10.4,87.6887038,18.9,58.22560203
0.05605125,74.10080896,11.77362275,68.72433105,0.087284234,32.60734287,0,0,554.2035836,25.025,685.6342137,76.04595979,43.03505389,41.373661,0.15,26.67107876,6,58.69382612,0.3,12.87514318,44.071161,5.381080005,54.26260112,30.96,26.73230309,3.3,12.97151655,16.84,75.36141575,15.1,55.53024551,23.5,41.65829146,9.8,85.48932847,24.9,79.9112801
0.04939042,59.68886123,11.6943512,66.0609832,0.158840116,53.46608587,0,0,1190.416777,68.35,769.3393241,86.97389784,41.88555943,39.71014493,0.9,83.40172071,0,0,4.5,72.39404353,57.94421904,7.074977635,87.67890479,21.13,10.59322034,3.59,17.97536567,9.92,29.2996012,1.3,3.113135915,18.8,31.54522613,4.3,35.02082249,19.1,59.27756654
0.06236471,88.69943995,11.80687777,69.88176727,0.696415067,95.28313628,0,0,1063.396908,62.0125,726.638249,83.12726364,57.32249928,61.99117832,0.785,80.99272005,0,0,1.5,42.31386025,57.71210567,7.046636639,87.29309272,109.67,94.8778664,6.47,83.16653836,20.85,89.93020937,25.5,74.17109593,55.1,87.29899497,11.5,91.12441437,35.2,96.19771863
0.04588368,44.97822029,11.75041597,68.03982576,0.538397853,91.16365899,0.028653702,17.68965517,1193.216122,68.5125,509.9308857,61.48370176,59.12257112,64.63768116,1.61,91.03904699,7,66.73666527,11.75,93.35624284,70.1400704,8.564088664,98.49408836,42.3,45.06480558,4.46,37.58018989,12.97,53.61415753,4.6,19.28625664,17.3,27.85175879,3.5,23.7506507,19,58.77059569
0.04539285,42.56378345,11.64969136,64.40572495,0.450548284,87.51711263,0,0,3041.06681,96.0875,231.9826643,9.042088173,57.21304733,61.72652804,0.21,37.68365321,8,72.15455691,2.5,59.17525773,51.38688658,6.274328644,73.87678905,41.08,43.27018943,6.31,80.51064922,12.58,51.09670987,9.8,41.23006834,30,54.03266332,4.1,32.27485685,20.7,65.5513308
0.05165298,65.36403236,11.98082094,77.3988799,0.44897542,87.45488488,0,0,2264.840515,90.35,488.7862335,59.71025353,73.943886,83.52867045,1.18,87.55790867,6,58.69382612,2,52.89805269,70.3887289,8.594449817,98.59365277,65.4,74.75074776,5.84,71.78598922,11.07,38.48454636,35.9,86.13009365,56.1,88.31658291,5.8,55.0234253,27.7,86.28643853
0.05070407,63.60920971,12.23722675,89.06036092,0.550630128,91.52457996,0,0,2406.039789,91.6625,488.7862335,59.71025353,69.68942748,78.80277253,6.91,98.76902713,8,72.15455691,7.75,85.08591065,75.74534609,9.248491712,99.66397013,45.61,49.75074776,5.67,68.41159867,9.94,29.44915254,21.5,67.29941787,45.1,76.24371859,9.1,82.32691307,34.2,95.52598226
0.05070407,63.60920971,11.90145406,73.20472931,0.091267459,34.17548227,0,0,1188.132862,68.275,787.9403354,92.53153491,54.67511457,58.13484562,0.19,31.54202515,0,0,0,0,42.10471853,5.14097777,48.83634101,26.69,19.4666002,5.62,67.3723377,11.44,41.61266201,5,21.37433561,10.5,11.26884422,7,67.47787611,14.2,34.24588086
0.06133785,84.57996266,11.56904887,62.6011201,0.126781196,45.06533914,0,0,1129.298025,65.475,726.638249,83.12726364,73.86660373,83.42785129,0.69,77.85572469,4,43.78412432,0.5,22.08476518,60.37971458,7.372351157,91.49968886,52.18,59.11016949,3.85,23.05619707,14.4,62.83649053,24.3,71.88053657,49.3,80.95477387,5.3,48.25611661,36.1,96.92015209
0.05022962,62.5264468,11.92094307,74.12570006,0.243599098,69.19726198,0,0,1259.465316,71.1,787.9403354,92.53153491,31.25083055,25.57025835,0.27,45.73130377,0,0,0,0,50.34280176,6.146846096,71.25077785,25.93,18.1331007,5.92,73.50526046,11.93,45.46360917,4.4,18.36243989,31,55.38944724,8.1,76.05413847,27.3,85.50063371
0.05022962,62.5264468,12.00004387,78.13316739,0.52329074,90.77784692,0,0,1990.921517,86.9125,787.9403354,92.53153491,40.62753036,38.05923125,0.32,52.64063534,0,0,0,0,51.68543858,6.310781785,74.71064095,31.69,28.20289133,4.76,45.86861688,8.72,18.83100698,12.2,48.83573779,44.4,75.30150754,6.2,59.38313378,26.1,82.78833967
0.04978792,60.65961419,11.99265418,77.77224642,0.543172736,91.2632234,0,0,1119.303534,65,787.9403354,92.53153491,69.10564505,77.85759294,0.7,78.39841165,0,0,0,0,52.54783924,6.416080733,76.92594897,43.46,46.8220339,5.77,70.36181678,21.11,90.83998006,19.3,63.60415085,53.7,85.76633166,9.1,82.32691307,28,86.79340938
0.04939042,59.68886123,13.26241232,94.71064095,0.640033066,94.15059116,0,0,2494.648197,92.4875,787.9403354,92.53153491,74.78742669,84.43604285,6.795,98.71608206,8,72.15455691,1.2,37.57159221,75.45348809,9.212855908,99.61418793,56.77,65.00498504,6.52,83.84654863,9.35,24.00299103,35,85.32017211,53.2,85.33919598,3.7,26.86100989,30.7,91.62230672
0.04939042,59.68886123,11.8825333,72.54511512,0.786127693,96.62725576,0,0,1277.835174,71.6,787.9403354,92.53153491,73.21977717,82.68431002,0.38,59.13964262,0,0,0,0,57.26077152,6.991528829,86.65836963,43.77,47.27068794,4.5,38.70926354,11.14,38.95812562,22.3,68.75474563,38.9,67.44974874,3.5,23.7506507,26.4,83.49809886
0.04939042,59.68886123,12.00979423,78.83011823,0.644824906,94.26260112,0,0,1711.647449,82.2125,787.9403354,92.53153491,57.57220952,62.35664776,0.66,77.02183984,0,0,0,0,57.29007296,6.995106529,86.68326073,30.68,26.10917248,3.57,17.68026687,11.5,42.1111665,24.1,71.55150595,60.2,91.75879397,3.5,23.7506507,33,94.47401774
0.04939042,59.68886123,12.01277774,79.0665837,0.19411251,60.92097075,0,0,1008.189973,58.4,787.9403354,92.53153491,63.93670217,71.51858853,1.925,92.30972866,0,0,0,0,50.64405649,6.183629238,71.93528314,36.75,36.15403789,7.64,94.80369515,16.09,71.97158524,15.4,56.16299671,46.1,77.57537688,3.6,25.23425299,23,74.04309252
0.04899293,57.77224642,12.01277774,79.0665837,0.463597748,88.25140012,0,0,854.707278,48.1875,787.9403354,92.53153491,81.2592642,90.38437303,0.67,77.23362012,0,0,0.2,9.667812142,54.31638298,6.632019572,80.94586185,36.9,36.39082752,7.41,93.19989736,11.52,42.39780658,21.9,68.03340926,51.3,83.34170854,6.4,61.53045289,25.1,80.46894804
0.04490202,39.98755445,12.03324185,80.19912881,0.15807253,53.19228376,0,0,743.7907775,39.825,671.7240527,73.99775197,86.69312355,94.49275362,0.33,53.95102581,0,0,0,0,46.08472159,5.626935353,59.77598009,52.53,59.55882353,5.99,74.90377213,18.39,82.29062812,44.4,93.1030119,58,90.15075377,8.5,78.33159813,30.5,91.28010139
0.04490202,39.98755445,12.05058449,81.10765401,0.219877513,65.45115121,0,0,699.0196831,36.0375,671.7240527,73.99775197,83.3935017,92.28733459,0.12,20.31767042,0,0,0,0,43.97369484,5.369179405,53.988799,52.53,59.55882353,5.25,58.78881191,18.39,82.29062812,44.9,93.60921286,42.3,72.57537688,7.4,70.90057262,29,88.87198986
0.04539285,42.56378345,12.05649412,81.46857498,0.158358774,53.29184816,0,0,659.4911049,32.95,752.6211963,85.5626327,92.24488452,98.21045999,0.16,28.29913964,0,0,0,0,45.67577186,5.577002672,58.41941506,44.91,48.59172483,6.43,82.61483192,15.96,71.34845464,45.7,94.09010377,52.9,85.07537688,11.1,89.92712129,29.8,90.24081115
0.04539285,42.56378345,12.05649412,81.46857498,0.156905201,52.89359054,0,0,623.9751068,30.0875,671.7240527,73.99775197,87.87328149,95.41272842,0.405,61.7868961,0,0,1.75,43.94043528,55.09732517,6.727372459,82.61356565,35.3,34.06031904,4.16,30.20272004,12.89,53.19042871,37.7,88.02834725,48,79.66080402,10.1,86.75169183,17.9,53.62484157
0.04490202,39.98755445,12.07030248,82.61356565,0.440407413,87.05662726,0,0,1022.731152,59.3375,751.5466116,85.50018734,94.01915199,99.14303718,0.435,64.63269358,0,0,1,35.71592211,62.48579623,7.629503309,93.65276914,52.53,59.55882353,5.54,65.35796767,18.39,82.29062812,48.8,95.87446216,56.7,88.80653266,13.1,94.52108277,24.1,77.5792142
0.04490202,39.98755445,12.07030248,82.61356565,0.401799651,84.99066584,0,0,853.4970206,48.0625,753.7893274,85.70001249,91.61233883,97.85759294,0.425,63.60026473,0,0,0.2,9.667812142,58.86348402,7.187219707,89.38394524,50.79,57.66450648,4.57,40.46702592,17.83,80.04735793,55.2,98.38015692,63.4,93.91959799,10.6,88.40447683,24.9,79.9112801
0.04490202,39.98755445,12.06007558,81.7921593,0.220803611,65.61294337,0,0,870.9833651,49.2875,671.7240527,73.99775197,80.46628006,89.69124134,0.06,8.762409001,0,0,0,0,42.39197457,5.176051675,49.71997511,52.53,59.55882353,5.11,55.3759302,18.39,82.29062812,47.2,94.83675019,53.1,85.23869347,10.7,88.67777199,34.9,96.03295311
0.04490202,39.98755445,12.06544894,82.33976353,0.48541989,89.32171749,0,0,992.1589477,57.3625,671.7240527,73.99775197,97.79627829,99.97479521,0.45,65.91661152,0,0,1,35.71592211,61.96946671,7.566459576,93.20472931,52.53,59.55882353,5.32,60.27713626,18.39,82.29062812,48.8,95.87446216,51.7,83.65577889,11.4,90.86413326,31.5,92.63624842
0.04490202,39.98755445,12.06544894,82.33976353,0.50455725,90.08089608,0,0,1143.072256,66.0875,671.7240527,73.99775197,97.02066353,99.93698803,1.06,85.86366645,0,0,0.5,22.08476518,63.23568349,7.721064394,94.47417548,52.53,59.55882353,5.26,59.18655376,18.39,82.29062812,49.1,96.03897747,52.2,84.39698492,7.7,73.41228527,23.2,74.79087452
0.04490202,39.98755445,12.04764057,80.98319851,0.103447015,38.44430616,0,0,618.4950416,29.6625,669.3125363,73.29836393,86.10736757,94.1020794,0.345,55.42025149,7,66.73666527,0.2,9.667812142,47.96029143,5.855942058,64.87865588,50.93,57.80159521,6.13,77.80343854,17.74,79.62362911,32.6,83.14350797,29.2,52.52512563,4.8,41.8401874,10.9,17.93409379
0.04539285,42.56378345,12.05058449,81.10765401,0.170131213,56.32856254,0,0,728.1035247,38.5,671.7240527,73.99775197,91.49037126,97.81978576,0.4,61.57511582,0,0,1.75,43.94043528,54.03663372,6.597862244,80.38581207,52.53,59.55882353,5.24,58.55786502,18.39,82.29062812,40.5,90.35687168,50.1,81.90954774,10,86.19208745,29.1,89.08745247
0.04539285,42.56378345,12.04753502,80.97075296,0.130415428,45.92408214,0,0,627.0113496,30.3625,671.7240527,73.99775197,85.35733418,93.56017643,0.585,73.77895433,7,66.73666527,1.9,44.3069874,59.29634819,7.240072336,89.89421282,52.53,59.55882353,6.34,81.21632025,18.39,82.29062812,41,90.63528221,39.6,68.63065327,9.4,83.62831858,26.2,83.07984791
0.04539285,42.56378345,12.06353217,82.01617922,0.593021582,92.79402614,2.254032043,48.48275862,2251.349792,90.225,338.8898513,33.50818034,77.06932931,86.61625709,0.7,78.39841165,3,33.15833683,0.5,22.08476518,63.17793716,7.714013579,94.33727442,47.51,52.8664008,5.85,72.08108802,19.04,84.37188435,21.9,68.03340926,14.1,19.88693467,3.3,21.1087975,20,62.82636248
0.05022962,62.5264468,11.93784847,75.00933416,0.190305148,60.28624767,0,0,1167.673798,67.3125,660.0447792,72.39915074,82.07885523,91.10270951,0.235,40.92653872,0,0,0.7,24.83390607,50.5035528,6.166473765,71.68637212,46.84,51.78215354,4.78,46.2920195,16.34,73.03090728,10.3,43.06504682,16.8,26.38190955,3.5,23.7506507,17.4,51.35614702
0.05022962,62.5264468,11.92094307,74.12570006,0.276779529,73.8643435,0,0,1584.225836,79.775,787.9403354,92.53153491,45.20842324,44.61247637,0.385,59.78821972,0,0,0.75,25.72737686,56.32700909,6.877516621,84.99066584,49.78,56.23130608,5.33,60.57223505,11.53,42.48504487,5.8,25.05694761,40,69.15829146,13.7,95.28891202,27.7,86.28643853
0.05530288,72.54511512,12.1482157,86.95706285,0.197155856,61.54324829,0,0,662.2048867,33.1875,756.2492488,86.04970651,85.23240763,93.50976686,1.03,85.47981469,2,23.87652247,0.5,22.08476518,62.61864498,7.645724114,93.77722464,73.09,80.72033898,4.24,32.2684116,18.24,81.64257228,38.8,89.0534042,36.1,63.31658291,7.8,74.10203019,23,74.04309252
0.05334987,69.32171749,12.16555191,87.41754823,0.103058636,38.31985065,0,0,1130.730297,65.6125,760.6409341,86.52429125,72.86147757,82.2810334,0.05,7.346128392,5,51.21797564,1.25,38.99198167,58.71901681,7.169580289,89.13503423,73.09,80.72033898,2.94,8.596356171,18.24,81.64257228,43.7,92.64743103,49.8,81.49497487,3.9,29.41176471,25.1,80.46894804
